manufacturer,substation_id,source_file,window_start,window_end,main_missing_sensors,main_changed_sensors,season_bucket,label,fault_label,fault_event_id,estimated_lead_time_hours,normal_event_related,maintenance_related,disturbance_count,leakage_blocked_fault_count,window_source_type,use_for_supervised_training,configuration_type,normal_reference_group,s_hc1_control_unit_mode__dominant,s_dhw_control_unit_mode__dominant,s_hc1_heating_pump_status_setpoint__dominant,s_dhw_3-way_valve_status__dominant,s_hc1.2_heating_pump_status__dominant,s_hc1.3_heating_pump_status__dominant,s_hc1.1_control_unit_mode__dominant,s_hc1.2_control_unit_mode__dominant,s_hc1.2_dhw_control unit_mode__dominant,s_hc1.1_heating_pump_status__dominant,s_hc1.3_control_unit_mode__dominant,split_time_based,split_substation_based,split_regime_based,normal_reference_outlier,normal_reference_outlier_count,normal_reference_filter_reason,dow_cos,dow_sin,doy_cos,doy_sin,hour_cos,hour_sin,configuration_type__is__missing,configuration_type__is__sh,configuration_type__is__sh_dhw,configuration_type__is__sh_dhw_with_sub_circuits,configuration_type__is__sh_with_buffer_tank,configuration_type__is__sh_with_sub_circuits,manufacturer__is__manufacturer_1,manufacturer__is__manufacturer_2,s_dhw_3-way_valve_status__dominant__is__aus,s_dhw_3-way_valve_status__dominant__is__ein,s_dhw_3-way_valve_status__dominant__is__missing,s_dhw_control_unit_mode__dominant__is__missing,s_dhw_control_unit_mode__dominant__is__standby,s_dhw_control_unit_mode__dominant__is__tag,s_hc1.1_control_unit_mode__dominant__is__missing,s_hc1.1_control_unit_mode__dominant__is__nacht,s_hc1.1_control_unit_mode__dominant__is__tag,s_hc1.1_heating_pump_status__dominant__is__ein,s_hc1.1_heating_pump_status__dominant__is__missing,s_hc1.2_control_unit_mode__dominant__is__missing,s_hc1.2_control_unit_mode__dominant__is__nacht,s_hc1.2_control_unit_mode__dominant__is__standby,s_hc1.2_control_unit_mode__dominant__is__tag,s_hc1.2_dhw_control unit_mode__dominant__is__missing,s_hc1.2_dhw_control unit_mode__dominant__is__standby,s_hc1.2_heating_pump_status__dominant__is__aus,s_hc1.2_heating_pump_status__dominant__is__ein,s_hc1.2_heating_pump_status__dominant__is__missing,s_hc1.3_control_unit_mode__dominant__is__missing,s_hc1.3_control_unit_mode__dominant__is__tag,s_hc1.3_heating_pump_status__dominant__is__aus,s_hc1.3_heating_pump_status__dominant__is__ein,s_hc1.3_heating_pump_status__dominant__is__missing,s_hc1_control_unit_mode__dominant__is__missing,s_hc1_control_unit_mode__dominant__is__nacht,s_hc1_control_unit_mode__dominant__is__standby,s_hc1_control_unit_mode__dominant__is__tag,s_hc1_heating_pump_status_setpoint__dominant__is__aus,s_hc1_heating_pump_status_setpoint__dominant__is__ein,s_hc1_heating_pump_status_setpoint__dominant__is__missing,season_bucket__is__autumn,season_bucket__is__spring,season_bucket__is__summer,season_bucket__is__winter,days_since_last_any_event,days_since_last_task_event,extreme_change_count,has_buffer_tank,has_dhw,max_timestamp_gap_minutes,missing_count,missing_rate,network_temperature_gap__last,network_temperature_gap__max_abs,network_temperature_gap__mean,outdoor_temperature__delta,outdoor_temperature__first,outdoor_temperature__last,outdoor_temperature__max,outdoor_temperature__mean,outdoor_temperature__min,outdoor_temperature__std,p_hc1_return_temperature__delta,p_hc1_return_temperature__first,p_hc1_return_temperature__last,p_hc1_return_temperature__max,p_hc1_return_temperature__mean,p_hc1_return_temperature__min,p_hc1_return_temperature__std,p_net_meter_energy__delta,p_net_meter_energy__first,p_net_meter_energy__last,p_net_meter_energy__max,p_net_meter_energy__mean,p_net_meter_energy__min,p_net_meter_energy__missing_count,p_net_meter_energy__missing_rate,p_net_meter_energy__std,p_net_meter_flow__delta,p_net_meter_flow__first,p_net_meter_flow__last,p_net_meter_flow__max,p_net_meter_flow__mean,p_net_meter_flow__min,p_net_meter_flow__missing_count,p_net_meter_flow__missing_rate,p_net_meter_flow__std,p_net_meter_heat_power__delta,p_net_meter_heat_power__first,p_net_meter_heat_power__last,p_net_meter_heat_power__max,p_net_meter_heat_power__mean,p_net_meter_heat_power__min,p_net_meter_heat_power__missing_count,p_net_meter_heat_power__missing_rate,p_net_meter_heat_power__std,p_net_meter_volume__delta,p_net_meter_volume__first,p_net_meter_volume__last,p_net_meter_volume__max,p_net_meter_volume__mean,p_net_meter_volume__min,p_net_meter_volume__missing_count,p_net_meter_volume__missing_rate,p_net_meter_volume__std,p_net_return_temperature__delta,p_net_return_temperature__first,p_net_return_temperature__last,p_net_return_temperature__max,p_net_return_temperature__mean,p_net_return_temperature__min,p_net_return_temperature__missing_count,p_net_return_temperature__missing_rate,p_net_return_temperature__std,p_net_supply_temperature__delta,p_net_supply_temperature__first,p_net_supply_temperature__last,p_net_supply_temperature__max,p_net_supply_temperature__mean,p_net_supply_temperature__min,p_net_supply_temperature__missing_count,p_net_supply_temperature__missing_rate,p_net_supply_temperature__std,row_count,s_hc1_supply_temperature__delta,s_hc1_supply_temperature__first,s_hc1_supply_temperature__last,s_hc1_supply_temperature__max,s_hc1_supply_temperature__mean,s_hc1_supply_temperature__min,s_hc1_supply_temperature__std,s_hc1_supply_temperature_setpoint__missing_count,s_hc1_supply_temperature_setpoint__missing_rate,timestamp_gap_count,hc1_supply_temperature_gap__last,hc1_supply_temperature_gap__max_abs,hc1_supply_temperature_gap__mean,s_hc1_supply_temperature_setpoint__delta,s_hc1_supply_temperature_setpoint__first,s_hc1_supply_temperature_setpoint__last,s_hc1_supply_temperature_setpoint__max,s_hc1_supply_temperature_setpoint__mean,s_hc1_supply_temperature_setpoint__min,s_hc1_supply_temperature_setpoint__std,s_dhw_lower_storage_temperature__delta,s_dhw_lower_storage_temperature__first,s_dhw_lower_storage_temperature__last,s_dhw_lower_storage_temperature__max,s_dhw_lower_storage_temperature__mean,s_dhw_lower_storage_temperature__min,s_dhw_lower_storage_temperature__missing_count,s_dhw_lower_storage_temperature__missing_rate,s_dhw_lower_storage_temperature__std,s_dhw_upper_storage_temperature__delta,s_dhw_upper_storage_temperature__first,s_dhw_upper_storage_temperature__last,s_dhw_upper_storage_temperature__max,s_dhw_upper_storage_temperature__mean,s_dhw_upper_storage_temperature__min,s_dhw_upper_storage_temperature__missing_count,s_dhw_upper_storage_temperature__missing_rate,s_dhw_upper_storage_temperature__std,s_dhw_supply_temperature__delta,s_dhw_supply_temperature__first,s_dhw_supply_temperature__last,s_dhw_supply_temperature__max,s_dhw_supply_temperature__mean,s_dhw_supply_temperature__min,s_dhw_supply_temperature__missing_count,s_dhw_supply_temperature__missing_rate,s_dhw_supply_temperature__std,dhw_supply_temperature_gap__last,dhw_supply_temperature_gap__max_abs,dhw_supply_temperature_gap__mean,s_dhw_supply_temperature_setpoint__delta,s_dhw_supply_temperature_setpoint__first,s_dhw_supply_temperature_setpoint__last,s_dhw_supply_temperature_setpoint__max,s_dhw_supply_temperature_setpoint__mean,s_dhw_supply_temperature_setpoint__min,s_dhw_supply_temperature_setpoint__missing_count,s_dhw_supply_temperature_setpoint__missing_rate,s_dhw_supply_temperature_setpoint__std,day_of_week,day_of_year,hour_of_day,is_heating_season,is_weekend,month
manufacturer 1,10,substation_10.csv,2014-05-04 06:00:00,2014-05-04 12:00:00,,p_net_meter_energy|outdoor_temperature|p_net_meter_flow|s_dhw_supply_temperature|s_dhw_lower_storage_temperature,spring,pre_fault,Motorised control valve (primary side): Actuator defective,1,2.73333333333,False,False,0,0,pre_fault_context,False,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0.623489801859,-0.781831482468,-0.529433891218,0.848351197812,-0.707106781187,0.707106781187,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.25,0.25,0,False,True,10,0,0,50,50,49.8333333333,4.15,5.9,10.05,10.9,8.23333333333,5.9,1.84893791907,-0.9,36,35.1,36,35.1652777778,34.3,0.388737782434,80.8333333334,651972,652052.833333,652052.833333,652012.763889,651972,0,0,24.4741319547,2.66666666667,239,241.666666667,243,240.375,239,0,0,1.26640034794,0,13,13,14,13.1666666667,13,0,0,0.295468420143,1.41,14934.6,14936.01,14936.01,14935.3056944,14934.6,0,0,0.425700053691,-1,38,37,38,37.5972222222,37,0,0,0.468660705781,-1,88,87,88,87.4305555556,87,0,0,0.41091265051,36,-0.95,41.3,40.35,41.3,40.5263888889,39.7,0.368294546546,0,0,0,0.35,1.3,0.526388888889,0,40,40,40,40,40,0,-2.05,17,14.95,18.1,17.1180555556,14.8,0,0,0.856166937809,-1.75,17,15.25,18.2,17.3097222222,15.25,0,0,0.724649614291,-2.3,17.3,15,18.3,17.2194444444,14.6,0,0,0.930689282028,-47,47.4,-44.7805555556,0,62,62,62,62,62,0,0,0,6,124,9,False,True,5
manufacturer 1,24,substation_24.csv,2016-04-06 12:00:00,2016-04-06 18:00:00,,p_net_supply_temperature|s_hc1_supply_temperature|p_hc1_return_temperature|p_net_return_temperature|p_net_meter_flow,spring,pre_fault,"Safety relief valve: Water loss, does not close properly",40,13.7833333333,False,False,0,0,pre_fault_context,False,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|spring,,,,,,,,,,,,train,validation,train,False,0,,-0.222520933956,0.974927912182,-0.0942792217754,0.995545794196,-0.707106781187,-0.707106781187,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.05486111111,1.05486111111,2,False,True,10,0,0,-0.833333333333,12,7.02777777778,-0.65,25.3,24.65,26.1,24.7694444444,23.9,0.642903878372,-17.75,33,15.25,33,24.7444444444,15.25,4.64623930535,0,117017,117017,117017,117017,117017,0,0,0,-7.5,9,1.5,9,4.70833333333,1.5,0,0,1.95723119949,0,0,0,0,0,0,0,0,0,0,2681.28,2681.28,2681.28,2681.28,2681.28,0,0,0,-12.8333333333,33,20.1666666667,33,24.4305555556,20.1666666667,0,0,3.63697392967,-25.6666666667,45,19.3333333333,45,31.4583333333,19.3333333333,0,0,6.49888574088,36,-24.75,38.4,13.65,38.4,27.4736111111,10.3,7.59443862414,0,0,0,3.65,28.4,17.4736111111,0,10,10,10,10,10,0,0.055,42.2,38.55,56.1,32.1631944444,16.2,0,0,9.60658946163,-0.005,58.9,58.875,60.9,58.1611111111,55.15,0,0,1.35277740061,-0.02,60.9,60.9,62.1,60.5666666667,57.9,0,0,1.17029622488,0.55,3.505,0.3375,0,60,60,60,60,60,0,0,0,2,97,15,False,False,4
manufacturer 1,24,substation_24.csv,2016-04-06 18:00:00,2016-04-07 00:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_supply_temperature|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature,spring,pre_fault,"Safety relief valve: Water loss, does not close properly",40,7.78333333333,False,False,0,0,pre_fault_context,False,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|spring,,,,,,,,,,,,train,validation,train,False,0,,-0.222520933956,0.974927912182,-0.0942792217754,0.995545794196,0.707106781187,-0.707106781187,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.30486111111,1.30486111111,27,False,True,10,0,0,42,44,26.0555555556,-10.65,24.6,13.95,24.6,18.7583333333,13.95,3.66507649501,20.95,15.2,36.15,37.7,29.3847222222,15.1,9.72400431513,63,117017,117080,117080,117043.513889,117017,0,0,23.2056497978,305.833333333,0,305.833333333,1715,410.069444444,0,0,0,465.433647215,14.6666666667,0,14.6666666667,32,11.0416666667,0,0,0,8.49354329934,1.39,2681.28,2682.67,2682.67,2681.89263889,2681.28,0,0,0.507487176318,16,20,36,38,30.9444444444,20,0,0,7.10030180445,60,18,78,82,57,17,0,0,26.1604026473,36,39.45,14,53.45,63.2,42.3236111111,14,18.4362859837,0,0,0,-1.65,10.2,2.21805555556,45.1,10,55.1,56.8,40.1055555556,10,20.6252472809,0.055,42.2,38.55,56.1,32.1631944444,16.2,0,0,9.60658946163,-0.005,58.9,58.875,60.9,58.1611111111,55.15,0,0,1.35277740061,-0.02,60.9,60.9,62.1,60.5666666667,57.9,0,0,1.17029622488,0.55,3.505,0.3375,0,60,60,60,60,60,0,0,0,2,97,21,False,False,4
manufacturer 1,24,substation_24.csv,2016-04-07 00:00:00,2016-04-07 06:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_return_temperature|p_hc1_return_temperature|s_hc1_supply_temperature,spring,pre_fault,"Safety relief valve: Water loss, does not close properly",40,1.78333333333,False,True,1,0,pre_fault_context,False,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|spring,,,,,,,,,,,,train,validation,train,False,0,,-0.900968867902,0.433883739118,-0.111355196905,0.993780670028,0.707106781187,0.707106781187,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.55486111111,1.55486111111,3,False,True,10,0,0,37.8333333333,42,39.7222222222,0,13.8,13.8,13.8,13.0916666667,12.7,0.355065386332,5.7,36,41.7,42.7,38.5027777778,35.7,2.61345268192,71.8333333333,117082,117153.833333,117153.833333,117116.472222,117082,0,0,21.3860026913,-13.3333333333,313,299.666666667,323,249.25,158,0,0,55.5499274927,-2,15,13,15,10.8611111111,7,0,0,2.47575545629,1.59,2682.71,2684.3,2684.3,2683.46055556,2682.71,0,0,0.469770967499,7,36,43,43,38.6527777778,36,0,0,2.43172647532,2.83333333333,78,80.8333333333,80.8333333333,78.375,77,0,0,1.07745658772,36,3.05,52.6,55.65,62.4,56.7222222222,50.8,3.03967677897,0,0,0,0.6,5.5,0.388888888889,-0.05,55.1,55.05,57.1,56.3333333333,55.05,0.643872214474,0.055,42.2,38.55,56.1,32.1631944444,16.2,0,0,9.60658946163,-0.005,58.9,58.875,60.9,58.1611111111,55.15,0,0,1.35277740061,-0.02,60.9,60.9,62.1,60.5666666667,57.9,0,0,1.17029622488,0.55,3.505,0.3375,0,60,60,60,60,60,0,0,0,3,98,3,False,False,4
manufacturer 1,7,substation_7.csv,2015-03-30 18:00:00,2015-03-31 00:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_heat_power|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint,spring,pre_fault,Control unit: Incorrect parameterisation,36,68.0833333333,False,False,0,0,pre_fault_context,False,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,1,0,0.0429047581996,0.999079166895,0.707106781187,-0.707106781187,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4.44791666667,4.44791666667,13,False,True,10,0,0,47.3333333333,52.8333333333,50.5217391304,-2.6,2.6,0,2.6,1.38260869565,0,0.826081755756,7.1,39.2,46.3,46.4,42.1043478261,39.2,2.16747197966,152.833333333,348010.333333,348163.166667,348163.166667,348097.043478,348010.333333,0,0,46.0816747849,-126.166666667,621.833333333,495.666666667,706,606.934782609,495.666666667,0,0,54.8671660184,-10.5,37,26.5,42,35.0652173913,26.5,0,0,4.17203869769,2.48333333333,6077.50833333,6079.99166667,6079.99166667,6078.86347826,6077.50833333,0,0,0.756337018208,4.5,44.1666666667,48.6666666667,48.6666666667,46.1086956522,44.1666666667,0,0,1.30423619783,-1,97,96,97,96.6304347826,96,0,0,0.446525649775,23,8.75,48.2,56.95,56.95,52.4630434783,48.2,2.36773853513,0,0,0,-0.1,1.5,0.210869565217,8.45,48.6,57.05,57.1,52.252173913,48.6,2.11936301863,1.1,10.7,11.8,57.5,24.8173913043,10.2,0,0,18.7625873428,0.45,59.9,60.35,61.7,60.4891304348,56.6,0,0,1.07142179557,-1.05,61.5,60.45,62.1,60.8630434783,59.4,0,0,0.538351311308,0.45,1.5,0.797826086957,0,60,60,61,60.0652173913,60,0,0,0.22884829364,0,89,21,True,False,3
manufacturer 1,7,substation_7.csv,2015-03-31 00:00:00,2015-03-31 06:00:00,,p_net_meter_energy|p_net_meter_flow|s_hc1_supply_temperature_setpoint|p_net_meter_heat_power|s_hc1_supply_temperature,spring,pre_fault,Control unit: Incorrect parameterisation,36,62.0833333333,False,False,0,0,pre_fault_context,False,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0.623489801859,0.781831482468,0.025747913655,0.999668467514,0.707106781187,0.707106781187,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4.69791666667,4.69791666667,0,False,True,10,0,0,47,47,44.1666666667,-2.75,0,-2.75,0,-1.56944444444,-2.75,0.856093934914,-1.05,46.2,45.15,52.6,47.5777777778,42.8,2.14460933653,129.833333333,348168,348297.833333,348297.833333,348233.972222,348168,0,0,38.3651317387,107.5,474,581.5,581.5,400.888888889,329,0,0,55.64641776,6.5,25,31.5,31.5,19.9583333333,15,0,0,3.72771154106,2.45666666667,6080.08,6082.53666667,6082.53666667,6081.33736111,6080.08,0,0,0.733685778401,0,49,49,55,51.6666666667,49,0,0,2.11720090746,0,96,96,96,95.8333333333,95,0,0,0.295468420143,36,5.7,57.4,63.1,65.4,62.7055555556,57.4,2.02896095075,0,0,0,-0.65,1.5,0.275,6.75,57,63.75,65,62.4305555556,57,1.9250706027,1.4,11.8,13.2,13.2,12.2916666667,11.8,0,0,0.393064880141,-0.85,60.3,59.45,60.3,59.8083333333,59.45,0,0,0.284479474529,-0.85,60.4,59.55,60.4,59.9041666667,59.55,0,0,0.273437117347,-0.45,0.45,-0.0958333333333,0,60,60,60,60,60,0,0,0,1,90,3,True,False,3
manufacturer 1,7,substation_7.csv,2015-03-31 06:00:00,2015-03-31 12:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_heat_power|outdoor_temperature|s_hc1_supply_temperature,spring,pre_fault,Control unit: Incorrect parameterisation,36,56.0833333333,False,False,0,0,pre_fault_context,False,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0.623489801859,0.781831482468,0.025747913655,0.999668467514,-0.707106781187,0.707106781187,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4.94791666667,4.94791666667,21,False,True,10,0,0,46,68,50.0972222222,9,-2.9,6.1,6.1,1.54722222222,-3.1,3.10621369066,1.55,43.7,45.25,52.3,46.6041666667,40.4,2.28786784708,245.166666667,348302,348547.166667,348547.166667,348429.333333,348302,0,0,73.0745650928,-235.666666667,626,390.333333333,1245,675.347222222,390.333333333,0,0,211.226837276,-13.5,34,20.5,98,40.8611111111,20.5,0,0,20.5068126504,4.01666666667,6082.61,6086.62666667,6086.62666667,6084.72611111,6082.61,0,0,1.20007222005,1,49,50,53,46.5694444444,29,0,0,6.52484567719,0,96,96,97,96.6666666667,96,0,0,0.415951767656,36,-7.9,63.2,55.3,63.4,58.9652777778,55.1,2.59220864031,0,0,0,-0.6,4.4,0.552777777778,-7.8,63.7,55.9,63.7,58.4125,52.4,2.53690967799,1.6,13.3,14.9,57.4,18.8722222222,10.2,0,0,15.1240794027,1.15,59.4,60.55,61.4,58.8583333333,45.1,0,0,2.96581716034,1.75,59.5,61.25,63.8,60.6513888889,49,0,0,2.26704609919,1.25,12,0.443055555556,0,60,60,61,60.2083333333,60,0,0,0.384986085092,1,90,9,True,False,3
manufacturer 1,7,substation_7.csv,2015-03-31 12:00:00,2015-03-31 18:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature,spring,pre_fault,Control unit: Incorrect parameterisation,36,50.0833333333,False,False,0,0,pre_fault_context,False,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0.623489801859,0.781831482468,0.025747913655,0.999668467514,-0.707106781187,-0.707106781187,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,5.19791666667,5.19791666667,22,False,True,10,0,0,53.3333333333,66,50.5555555556,0.3,6.2,6.5,7.9,7.22638888889,6.2,0.53911118799,-5.95,45.2,39.25,50.9,44.7652777778,38.7,3.14392428672,178.5,348554,348732.5,348732.5,348647.777778,348554,0,0,51.3667949073,187.833333333,379,566.833333333,1168,580.625,293,0,0,215.034336036,13.8333333333,20,33.8333333333,88,35.5416666667,13,0,0,18.9652302996,2.99666666667,6086.73,6089.72666667,6089.72666667,6088.27791667,6086.73,0,0,0.86933959381,-7.33333333333,50,42.6666666667,54,45.4444444444,31,0,0,5.81609698397,0,96,96,97,96,95,0,0,0.419750492782,36,-7.4,55,47.6,59.6,54.1888888889,47,3.28105190256,0,0,0,-0.3,1.7,0.340277777778,-8.3,56.2,47.9,58.7,53.8486111111,47.9,3.1045700441,0.6,10.4,11,57.8,20.2222222222,10.2,0,0,16.9170769361,-1.05,60,58.95,61.2,58.7472222222,36.5,0,0,4.715899315,0,61.1,61.1,63.7,60.8083333333,50.5,0,0,1.95073246317,1.1,10.5,0.725,0,60,60,61,60.0833333333,60,0,0,0.253546276419,1,90,15,True,False,3
manufacturer 1,7,substation_7.csv,2015-03-31 18:00:00,2015-04-01 00:00:00,,p_net_meter_energy|s_dhw_lower_storage_temperature|p_net_meter_flow|s_hc1_supply_temperature_setpoint|p_hc1_return_temperature,spring,pre_fault,Control unit: Incorrect parameterisation,36,44.0833333333,False,False,0,0,pre_fault_context,False,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,0.623489801859,0.781831482468,0.025747913655,0.999668467514,0.707106781187,-0.707106781187,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,5.44791666667,5.44791666667,33,False,True,10,0,0,47.3333333333,69,53.3472222222,-5.05,6.3,1.25,6.3,3.12361111111,1.25,1.53536808575,9.15,38.2,47.35,48.8,41.8569444444,36.7,3.11542596899,282,348738,349020,349020,348884.472222,348738,0,0,83.3276712362,-18.3333333333,580,561.666666667,1460,758.777777778,450,0,0,252.075574458,-4.66666666667,35,30.3333333333,117,49.0138888889,26,0,0,24.0433264674,4.43166666667,6089.82,6094.25166667,6094.25166667,6092.05833333,6089.82,0,0,1.32114981187,6.83333333333,42,48.8333333333,48.8333333333,43.1527777778,28,0,0,5.73036675743,0.166666666667,96,96.1666666667,97,96.5,96,0,0,0.382141002814,36,7.05,48.2,55.25,59.4,51.4819444444,43.9,3.84159849129,0,0,0,-1.3,4.7,-0.165277777778,9.15,47.4,56.55,59,51.6472222222,47.1,3.75252190332,45.7,10.8,56.5,57.8,24.4375,10.2,0,0,19.7320782158,3.8,57.4,61.2,61.6,59.6527777778,48.8,0,0,2.51185601397,0.15,61.1,61.25,63.2,61.2,59.2,0,0,0.678443596982,1.25,2.2,1.075,0,60,60,61,60.125,60,0,0,0.301780431061,1,90,21,True,False,3
manufacturer 1,7,substation_7.csv,2015-04-01 00:00:00,2015-04-01 06:00:00,,p_net_meter_energy|p_net_meter_flow|s_dhw_lower_storage_temperature|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint,spring,pre_fault,Control unit: Incorrect parameterisation,36,38.0833333333,False,False,0,0,pre_fault_context,False,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,-0.222520933956,0.974927912182,0.00858348108209,0.999963161248,0.707106781187,0.707106781187,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,5.69791666667,5.69791666667,5,False,True,10,0,0,44.6666666667,48,45.0277777778,-4.1,1.1,-3,1.1,-0.966666666667,-3,1.12166967381,5.45,45.9,51.35,51.7,48.7208333333,45.1,2.23809150202,165.333333333,349028,349193.333333,349193.333333,349110.305556,349028,0,0,49.7196665123,122.5,524,646.5,681,551.861111111,481,0,0,58.0231138947,4.83333333333,28,32.8333333333,34,28.25,24,0,0,2.48151899206,3.185,6094.38,6097.565,6097.565,6095.93277778,6094.38,0,0,0.960640080926,2.33333333333,49,51.3333333333,53,50.9722222222,48,0,0,1.58939940738,0,96,96,96,96,96,0,0,0,36,7.35,55,62.35,63.5,59.8305555556,53.8,2.90512546515,0,0,0,0.15,1.5,0.0347222222222,5.7,56.5,62.2,62.8,59.7958333333,54.9,2.47144766714,-41.65,55.8,14.15,55.8,15.0972222222,11.8,0,0,7.96269825449,-1.95,61.2,59.25,61.2,59.9222222222,59.2,0,0,0.657532665614,-2.1,61.4,59.3,61.4,59.9708333333,59.3,0,0,0.616832345826,-0.7,1.4,-0.0291666666667,0,60,60,60,60,60,0,0,0,2,91,3,False,False,4
manufacturer 1,7,substation_7.csv,2015-04-01 06:00:00,2015-04-01 12:00:00,,p_net_meter_energy|p_net_meter_flow|s_dhw_lower_storage_temperature|p_net_meter_heat_power|outdoor_temperature,spring,pre_fault,Control unit: Incorrect parameterisation,36,32.0833333333,False,False,0,0,pre_fault_context,False,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,train,train,False,0,,-0.222520933956,0.974927912182,0.00858348108209,0.999963161248,-0.707106781187,0.707106781187,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,5.94791666667,5.94791666667,19,False,True,10,0,0,45.1666666667,67,53.6666666667,9.6,-3.1,6.5,6.5,1.69861111111,-3.2,3.22309713765,-2.7,51,48.3,51.4,47.1888888889,41.2,2.52329464649,285.5,349198,349483.5,349483.5,349341.25,349198,0,0,88.0430765781,-235.5,666,430.5,1663,934.583333333,430.5,0,0,339.455826193,-12.6666666667,34,21.3333333333,124,62.0277777778,21.3333333333,0,0,29.9540521148,4.565,6097.66,6102.225,6102.225,6099.99069444,6097.66,0,0,1.39992785387,-0.166666666667,51,50.8333333333,51,43.1666666667,30,0,0,6.37617091643,0,96,96,98,96.8333333333,96,0,0,0.564843003894,36,-3.4,61.7,58.3,63.7,58.2152777778,53.8,3.10273656735,0,0,0,-0.15,2.6,0.3375,-3.75,62.2,58.45,62.9,57.8777777778,51.2,3.01371731645,16.45,14.2,30.65,57.1,18.2,10.1,0,0,14.0507600201,0.35,59.2,59.55,61.4,58.7833333333,46.7,0,0,3.43363614014,1.9,59.3,61.2,62,60.3916666667,50.4,0,0,2.02796520117,1.2,10.6,0.183333333333,0,60,60,61,60.2083333333,60,0,0,0.384986085092,2,91,9,False,False,4
