manufacturer,substation_id,window_start,window_end,source_file,configuration_type,season_bucket,label,fault_label,fault_event_id,estimated_lead_time_hours,lead_time_bucket,anomaly_score,anomaly_ensemble_score,iforest_anomaly_score,mahalanobis_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,strong_anomaly_label,anomaly_criticality,anomaly_event_label,mw_anomaly_1h_iforest_score_ratio,mw_anomaly_1h_mahalanobis_score_ratio,mw_anomaly_1h_score,mw_anomaly_1h_label,mw_anomaly_1h_strong_label,mw_anomaly_1h_criticality,mw_anomaly_1h_event_label,mw_anomaly_3h_iforest_score_ratio,mw_anomaly_3h_mahalanobis_score_ratio,mw_anomaly_3h_score,mw_anomaly_3h_label,mw_anomaly_3h_strong_label,mw_anomaly_3h_criticality,mw_anomaly_3h_event_label,mw_anomaly_6h_iforest_score_ratio,mw_anomaly_6h_mahalanobis_score_ratio,mw_anomaly_6h_score,mw_anomaly_6h_label,mw_anomaly_6h_strong_label,mw_anomaly_6h_criticality,mw_anomaly_6h_event_label,mw_anomaly_12h_iforest_score_ratio,mw_anomaly_12h_mahalanobis_score_ratio,mw_anomaly_12h_score,mw_anomaly_12h_label,mw_anomaly_12h_strong_label,mw_anomaly_12h_criticality,mw_anomaly_12h_event_label,mw_anomaly_multi_window_count,mw_anomaly_short_term_confirmed,mw_anomaly_main_confirmed,mw_anomaly_persistent_confirmed,mw_anomaly_fast_spike,mw_anomaly_operational_confirmed,mw_anomaly_context_score,mw_anomaly_has_raw_data,group_mahalanobis_global_score_ratio,group_mahalanobis_global_label,group_mahalanobis_manufacturer_score_ratio,group_mahalanobis_manufacturer_label,group_mahalanobis_configuration_score_ratio,group_mahalanobis_configuration_label,group_mahalanobis_aux_count,raw_ae_score_mean,raw_ae_score_max,raw_ae_score_p95,raw_ae_score_ratio_q999_max,raw_ae_score_ratio_q998_max,raw_ae_seq_cmax_q999,raw_ae_seq_cmax_q998,raw_ae_roll5d_cmax_q999,raw_ae_roll5d_cmax_q998,raw_ae_alarm_q999_c24,raw_ae_alarm_q999_c32,raw_ae_alarm_q998_c48,raw_ae_alarm_union_q998_c48_or_q999_spike,raw_ae_has_model,risk_probability,risk_probability_raw,risk_probability_roll4_max,risk_probability_roll8_mean,risk_probability_roll8_max,risk_probability_delta1,risk_temporal_boost,risk_score,risk_watch_label,risk_recent_high_count_48h,risk_recent_watch_count_48h,risk_repeated_high_48h,risk_repeated_watch_48h,risk_high_episode_start,risk_score_24h_max,risk_score_24h_mean,risk_high_count_24h,risk_watch_count_24h,risk_score_3d_max,risk_score_3d_mean,risk_score_3d_slope,risk_high_count_3d,risk_watch_count_3d,risk_episode_start_count_3d,risk_score_7d_max,risk_score_7d_mean,risk_score_7d_slope,risk_high_count_7d,risk_watch_count_7d,risk_episode_start_count_7d,anomaly_criticality_24h_max,anomaly_criticality_3d_max,anomaly_criticality_7d_max,raw_ae_alarm_count_24h,raw_ae_alarm_count_3d,raw_ae_alarm_count_7d,mw_anomaly_confirmed_count_24h,mw_anomaly_confirmed_count_3d,mw_anomaly_confirmed_count_7d,mw_anomaly_persistent_count_3d,mw_anomaly_persistent_count_7d,multi_horizon_persistence_score,risk_level_calibrated,risk_threshold_medium_applied,risk_threshold_high_applied,risk_threshold_critical_applied,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,expected_lead_time_hours,leadtime_near_term_probability,leadtime_within_3d_probability,leadtime_urgency_score,days_since_last_task_event,days_since_last_any_event,risk_base_score,risk_probability_component_score,leadtime_component_score,leadtime_ordinal_component_score,anomaly_component_score,multi_window_anomaly_component_score,risk_episode_component_score,multi_horizon_component_score,history_adjustment_score,history_adjustment_reason,urgency_bonus_score,urgency_bonus_reason,priority_score,priority_level,priority_reason,engine_version
manufacturer 2,4,2016-12-14 18:00:00,2016-12-15 00:00:00,substation_4.csv,SH,winter,pre_fault,unknown,37.0,32.65,1-3d,0.518623989432531,0.518623989432531,0.436716657220534,89.43152308113889,0.8151068336137594,0.2557052408189887,0,0,0,0,0.7917659137286216,0.081044308157275,0.4150834627758079,0,0,0,0,0.8395554945574987,0.1365128492808598,0.46694289256088,0,0,0,0,0.8151068336137594,0.2557052408189887,0.518623989432531,0,0,0,0,0.82027080553575,0.1444416027586191,0.4620813280638706,0,0,0,0,0,0,0,0,0,0,0.5,1,0.2557052408189846,0,0.4774104046794053,0,2.900338338214808,1,1,4.6723447,6.325717,5.760202050209045,0.55760974,0.6080395,0,0,0,0,0,0,0,0,1,0.9740599606667576,0.9740599606667576,0.9853014269568106,0.9832763436102664,0.9959987386592604,-0.0059742413268832,0.0259400393332424,1.0,1,7,7,1,1,0,1.0,1.0,4.0,4.0,1.0,1.0,-2.327659924188193e-17,7.0,7.0,1.0,1.0,1.0,-2.327659924188193e-17,7.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.166666666666668,critical,0.22,0.3699999999999999,0.92,1-3d,0.9511747073390944,0.0478873150815078,0.9511747073390944,0.0009379775793978,46.34359104278237,0.0478873150815078,0.9990620224206024,0.6820037866409041,135.30972222222223,135.30972222222223,38.0,18.0,7.5,2.046011359922712,0.0,0.725,9.707520314665938,12.166666666666668,0.0,,0.0,,88.1452,urgent,risk=critical|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,best_priority_engine_v1
manufacturer 1,24,2016-10-23 00:00:00,2016-10-23 06:00:00,substation_24.csv,SH + DHW with sub-circuits,autumn,pre_fault,Incorrect setting of the differential pressure regulator,38.0,31.916666666666668,1-3d,0.4137675660514807,0.4137675660514807,0.3748993988464575,56.02195738206668,0.6997284323027871,0.1601796280550392,0,0,0,0,0.694487346033427,0.0506492072440777,0.3532531324750719,0,0,0,0,0.7032848212495296,0.0627439137081452,0.3637981402525959,0,0,0,0,0.6997284323027871,0.1601796280550392,0.4137675660514807,0,0,0,0,0.7247387437365196,0.0913618779414438,0.3890490048651295,0,0,0,0,0,0,0,0,0,0,0.5,1,0.1601796280550377,0,0.3222851621692306,0,2.6803790161122256,1,1,4.737331,5.32343,5.308212518692017,0.326921,0.43314683,0,0,0,0,0,0,0,0,1,0.9740176690961044,0.9740176690961044,0.987180608821758,0.9848652329196388,0.996612156811586,-0.0131629397256536,0.0259823309038956,1.0,1,7,7,1,1,0,1.0,1.0,4.0,4.0,1.0,1.0,-2.327659924188193e-17,7.0,7.0,1.0,1.0,1.0,-2.327659924188193e-17,7.0,7.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.166666666666668,critical,0.22,0.92,0.92,1-3d,0.9714818666649452,0.0262911165605239,0.9714818666649452,0.0022270167745307,47.21386501158735,0.0262911165605239,0.9977729832254691,0.6739456943371542,198.67569444444445,198.67569444444445,38.0,18.0,7.5,2.0218370830114627,0.0,0.725,9.707858647231165,12.166666666666668,0.0,,0.0,,88.1214,urgent,risk=critical|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,best_priority_engine_v1
manufacturer 2,52,2019-02-18 18:00:00,2019-02-19 00:00:00,substation_52.csv,SH + DHW,winter,pre_fault,Low pre-charge at the expansion vessel,28.0,33.266666666666666,1-3d,0.5737629901737293,0.5737629901737293,0.4577086765090554,113.66566007191663,0.8542872451930343,0.3249961979867986,0,0,0,0,0.8021256412122871,0.1035744125444657,0.4318934900183417,0,0,0,0,0.8330200605178267,0.4020754920368151,0.6046194392228906,0,0,0,0,0.8542872451930343,0.3249961979867986,0.5737629901737293,0,0,0,0,0.8654014130288408,0.4055995913135242,0.621706447519723,0,0,0,0,0,0,0,0,0,0,0.5,1,0.3249961979867932,0,0.5822923304105956,0,3.455956139286156,1,1,6.176392,7.1414824,6.6114583015441895,0.62951916,0.6864523,0,0,2,3,0,0,0,0,1,0.9861162703517876,0.9861162703517876,0.9874570512410032,0.9702207604520678,0.9874570512410032,0.0070205238209063,0.0138837296482122,1.0,1,6,6,1,1,0,1.0,1.0,4.0,4.0,1.0,0.9912709976644946,0.0069258776576359,6.0,6.0,1.0,1.0,0.9912709976644946,0.0069258776576359,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.883093066022187,critical,0.22,0.92,0.92,1-3d,0.9843355413644792,0.0141952525795896,0.9843355413644792,0.0014692060559311,47.59475374316182,0.0141952525795896,0.9985307939440689,0.6704189468225757,361.3986111111111,361.3986111111111,38.0,18.0,7.5,2.0112568404677273,0.25,0.725,9.611069837185697,12.021610619174906,0.0,,0.0,,88.1189,urgent,risk=critical|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing,best_priority_engine_v1
manufacturer 2,15,2019-12-17 18:00:00,2019-12-18 00:00:00,substation_15.csv,SH,winter,pre_fault,Leakage,13.0,32.233333333333334,1-3d,0.6769888152165205,0.6769888152165205,0.4081884139647868,210.45014944237224,0.7618604880844828,0.6017252562581389,0,0,0,0,0.7265727654609265,0.1014613699164081,0.3952637258223317,0,0,0,0,0.785506772535012,0.2395268625132598,0.4961374202234834,0,0,0,0,0.7618604880844828,0.6017252562581389,0.6769888152165205,0,0,0,0,0.7550370124945888,0.2667724849174471,0.4962568128787036,0,0,0,0,0,0,0,0,0,0,0.5,1,0.6017252562581349,0,0.990176518697227,0,5.393888568045554,1,1,4.946293,6.335977,5.470049500465393,0.5585142,0.6090257,0,0,0,0,0,0,0,0,1,0.9824876484900016,0.9824876484900016,0.991595665459204,0.9880325274436652,0.9973167149623438,-0.0091080169692023,0.0175123515099983,1.0,1,7,7,1,1,0,1.0,1.0,4.0,4.0,1.0,1.0,-2.327659924188193e-17,7.0,7.0,1.0,1.0,1.0,-2.327659924188193e-17,7.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.166666666666668,critical,0.22,0.3699999999999999,0.92,1-3d,0.9736361840214957,0.0259211578528876,0.9736361840214957,0.0004426581256168,47.09870970234046,0.0259211578528876,0.9995573418743832,0.6750119472005514,59.34657407407408,59.34657407407408,38.0,18.0,7.5,2.025035841601654,0.0,0.725,9.640098812079986,12.166666666666668,0.0,,0.0,,88.0568,urgent,risk=critical|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,best_priority_engine_v1
manufacturer 1,21,2019-10-18 00:00:00,2019-10-18 06:00:00,substation_21.csv,SH + DHW,autumn,pre_fault,Control unit: Incorrect parameterisation,32.0,28.633333333333333,1-3d,0.5178489590232274,0.5178489590232274,0.438830900174201,87.69619328926682,0.8190529479901193,0.2507435348450401,0,0,0,0,0.6990867791172399,0.0609507083994254,0.3608746616367982,0,0,0,0,0.7040011660964713,0.0722850537863971,0.369191626572132,0,0,0,0,0.8190529479901193,0.2507435348450401,0.5178489590232274,0,0,0,0,0.7280416836492539,0.1772068998208775,0.4360992482202144,0,0,0,0,0,0,0,0,0,0,0.5,1,0.2507435348450383,0,0.5722320241119382,0,3.592953678758121,1,1,8.147142,9.573805,9.478819608688354,0.5879438,0.77898335,0,0,0,0,0,0,0,0,1,0.989983532718814,0.989983532718814,0.989983532718814,0.9806626358786068,0.989983532718814,0.0045472951000674,0.0100164672811858,1.0,1,7,7,1,1,0,1.0,1.0,4.0,4.0,1.0,1.0,-2.327659924188193e-17,7.0,7.0,1.0,1.0,1.0,-2.327659924188193e-17,7.0,7.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.166666666666668,critical,0.22,0.92,0.92,1-3d,0.967791231700746,0.0300718065808439,0.967791231700746,0.00213696171841,47.07127620681514,0.0300718065808439,0.9978630382815898,0.675265961048008,261.2735069444444,261.2735069444444,38.0,18.0,7.5,2.025797883144024,0.0,0.725,9.580131738249486,12.166666666666668,0.0,,0.0,,87.9976,urgent,risk=critical|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,best_priority_engine_v1
manufacturer 1,24,2016-01-11 00:00:00,2016-01-11 06:00:00,substation_24.csv,SH + DHW with sub-circuits,winter,pre_fault,Failure of the heating circuit pump,13.0,30.65,1-3d,0.4892468236749185,0.4892468236749185,0.3931235762763648,95.28078257988972,0.7337428242764044,0.2724296155943556,0,0,0,0,0.7216975196003037,0.1043543645652975,0.3945056474317504,0,0,0,0,0.7608204189523642,0.1736268884073089,0.4496078477634849,0,0,0,0,0.7337428242764044,0.2724296155943556,0.4892468236749185,0,0,0,0,0.7399960335515086,0.1513605328968185,0.4280192182045228,0,0,0,0,0,0,0,0,0,0,0.5,1,0.2724296155943513,0,0.6383040350113189,0,2.433087136618786,1,1,4.4416842,5.1283994,4.97872519493103,0.31494382,0.41727796,0,0,0,0,0,0,0,0,1,0.9879442584160332,0.9879442584160332,0.9879442584160332,0.9846869012040572,0.9879442584160332,0.0019507863928847,0.0120557415839667,1.0,1,7,7,1,1,0,1.0,1.0,4.0,4.0,1.0,1.0,-2.327659924188193e-17,7.0,7.0,1.0,1.0,1.0,-2.327659924188193e-17,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.166666666666668,critical,0.22,0.92,0.92,1-3d,0.9893420620400196,0.0092418756361434,0.9893420620400196,0.0014160623238368,47.76924896441509,0.0092418756361434,0.9985839376761632,0.66880325032949,34.0,34.0,38.0,18.0,7.5,2.0064097509884697,0.0,0.725,9.596445932671733,12.166666666666668,0.0,,0.0,,87.9945,urgent,risk=critical|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,best_priority_engine_v1
manufacturer 1,4,2015-03-18 12:00:00,2015-03-18 18:00:00,substation_4.csv,SH + DHW,spring,pre_fault,Control unit: Incorrect parameterisation,60.0,0.9,0-6h,0.489750120118514,0.489750120118514,0.4131333904435056,84.02964523638164,0.7710900057894319,0.2402600328254359,0,0,0,0,0.6977199658550113,0.0722344217591774,0.3662126274842193,0,0,0,0,0.7013599408689768,0.1228806221761789,0.3947659019617939,0,0,0,0,0.7710900057894319,0.2402600328254359,0.489750120118514,0,0,0,0,0.6970052375119573,0.0838222356966929,0.3720182465498671,0,0,0,0,0,0,0,0,0,0,0.5,1,0.240260032825433,0,0.4416502963997639,0,1.7510215958735238,1,1,6.114214,8.796472,8.264008283615112,0.54020643,0.7157348,0,0,0,1,0,0,0,0,1,0.9769768420185204,0.9769768420185204,0.9848077979602646,0.967888253374024,0.9848077979602646,0.0124724548430236,0.0230231579814796,1.0,1,5,5,1,1,0,1.0,1.0,4.0,4.0,1.0,1.0,-4.053961296325413e-17,5.0,5.0,1.0,1.0,1.0,-4.053961296325413e-17,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.976190476190477,critical,0.22,0.92,0.92,0-24h,0.9840320757068102,0.9840320757068102,0.0143012703217641,0.0016666539714257,12.694844360497486,0.9840320757068102,0.9983333460285744,0.9935662559213196,19.5,19.5,38.0,18.0,13.5,2.980698767763959,0.0,0.725,9.684185263851838,10.976190476190478,-6.0,recent_task_within_30d|recent_any_event_within_30d,0.0,,87.8661,urgent,risk=critical|leadtime=0-24h|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|leadtime_near_term_prob_high|history_adjusted,best_priority_engine_v1
manufacturer 2,4,2017-03-10 18:00:00,2017-03-11 00:00:00,substation_4.csv,SH,spring,pre_fault,unknown,35.0,33.18333333333333,1-3d,0.4928808474613076,0.4928808474613076,0.452487837630698,63.31413656306428,0.8445428459891438,0.1810296412196418,0,0,0,0,0.8180506488938094,0.0981517465501669,0.4365042306516788,0,0,0,0,0.8493748663444753,0.0910425844272036,0.4474587569283213,0,0,0,0,0.8445428459891438,0.1810296412196418,0.4928808474613076,0,0,0,0,0.839312033496696,0.1278818035222542,0.4622540116102418,0,0,0,0,0,0,0,0,0,0,0.5,1,0.1810296412196394,0,0.5415688558177926,0,1.0668519865123494,1,1,6.955886,7.7800756,7.624218463897705,0.685811,0.7478351,0,0,0,2,0,0,0,0,1,0.9866997997909828,0.9866997997909828,0.9899007391433652,0.9747776252008012,0.9899007391433652,-0.00130707940894,0.0133002002090171,1.0,1,6,6,1,1,0,1.0,1.0,4.0,4.0,1.0,0.9926005812741568,0.0061302750866741,6.0,6.0,1.0,1.0,0.9926005812741568,0.0061302750866741,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.847290950328909,critical,0.22,0.3699999999999999,0.92,1-3d,0.9839706921091128,0.015282590650325,0.9839706921091128,0.0007467172405618,47.50359037790875,0.015282590650325,0.999253282759438,0.6712630520564005,84.38958333333333,84.38958333333333,38.0,18.0,7.5,2.013789156169201,0.0,0.725,9.606401601672136,11.96989645206239,0.0,,0.0,,87.8151,urgent,risk=critical|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing,best_priority_engine_v1
manufacturer 2,52,2019-02-18 12:00:00,2019-02-18 18:00:00,substation_52.csv,SH + DHW,winter,pre_fault,Low pre-charge at the expansion vessel,28.0,39.266666666666666,1-3d,0.5795782689673508,0.5795782689673508,0.4525754275428056,120.47466585122189,0.8447063275846683,0.3444647075519937,0,0,0,0,0.8103841555587411,0.1757547612725439,0.4740305765870566,0,0,0,0,0.8901301054219768,0.5409244776834852,0.7050511227205762,0,0,0,0,0.8447063275846683,0.3444647075519937,0.5795782689673508,0,0,0,0,0.8377717399974481,0.4510366780172202,0.6328021571479274,0,0,0,0,0,0,0,0,0,0,0.5,1,0.3444647075519894,0,0.5867498401366957,0,3.459305091393314,1,1,6.010745,11.878659,9.210889101028442,1.0470997,1.1417984,1,1,2,3,0,0,0,0,1,0.9790957465308814,0.9790957465308814,0.9874570512410032,0.967041658472124,0.9874570512410032,-0.0083613047101217,0.0209042534691186,1.0,1,5,5,1,1,0,1.0,0.9975669559940112,4.0,4.0,1.0,0.9895251971973934,0.0095015852002111,5.0,5.0,1.0,1.0,0.9895251971973934,0.0095015852002111,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.403761810199978,critical,0.22,0.92,0.92,1-3d,0.9951919198861424,0.0045346617989603,0.9951919198861424,0.0002734183148973,47.85643829391003,0.0045346617989603,0.9997265816851026,0.6679959417230552,361.1486111111111,361.1486111111111,38.0,18.0,7.5,2.0039878251691654,0.25,0.725,9.667234027752949,11.593793514204199,0.0,,0.0,,87.74,urgent,risk=critical|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing,best_priority_engine_v1
manufacturer 2,45,2020-03-09 00:00:00,2020-03-09 06:00:00,substation_45.csv,SH,spring,pre_fault,Motorised control valve (primary side): Incorrect setting of the actuator travel time,3.0,6.2,6-24h,0.6577819296162077,0.6577819296162077,0.4698201585056094,162.0982931366125,0.8768926383635447,0.4634762067647958,0,0,0,0,0.8650161473586409,0.1600840182902984,0.4914021189524193,0,0,0,0,0.8644227886811695,0.215665453031357,0.5205814007867688,0,0,0,0,0.8768926383635447,0.4634762067647958,0.6577819296162077,0,0,0,0,0.8668405640265011,0.2758440246212857,0.5536123981417369,0,0,0,0,0,0,0,0,0,0,0.5,1,0.4634762067647892,0,0.8613459281772008,0,5.691329348509865,1,1,10.848057,12.180208,12.027687788009644,1.0736811,1.1707839,9,22,9,22,0,0,0,0,1,0.7786939151963194,0.7786939151963194,0.7786939151963194,0.4152650110309608,0.7786939151963194,0.2455747538796824,0.0,0.7786939151963194,1,8,8,1,1,0,0.7786939151963194,0.620369262555764,4.0,4.0,0.7786939151963194,0.5269947250603199,0.0318495430914284,10.0,10.0,1.0,0.7786939151963194,0.5269947250603199,0.0318495430914284,10.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,13.035610391495236,high,0.22,0.3699999999999999,0.92,0-24h,0.8581434871254691,0.8581434871254691,0.1388727354067439,0.0029837774677868,17.321666441163764,0.8581434871254691,0.997016222532213,0.9507253107299652,301.0,301.0,28.0,14.016490473533748,13.5,2.852175932189896,1.125,0.725,9.5,18.0,0.0,,0.0,,87.7187,urgent,risk=high|leadtime=0-24h|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high,best_priority_engine_v1
manufacturer 2,39,2019-10-01 18:00:00,2019-10-02 00:00:00,substation_39.csv,SH with buffer tank,autumn,pre_fault,Leakage,27.0,36.28333333333333,1-3d,0.6298782443577202,0.6298782443577202,0.4474451579830003,156.6371954173592,0.8351309708691897,0.4478616755645304,0,0,0,0,0.8238668683713644,0.5239458296639183,0.6649087178564179,0,0,0,0,0.833425228042413,0.411191127841478,0.6096411549359175,0,0,0,0,0.8351309708691897,0.4478616755645304,0.6298782443577202,0,0,0,0,0.8229385753793474,0.451899668391803,0.6262879546759489,0,0,0,0,0,0,0,0,0,0,0.5,1,0.447861675564526,0,0.9034181889004752,0,548.9477478750716,1,1,5.620156,8.658966,7.32465124130249,0.76328486,0.8323156,0,0,2,3,0,0,0,0,1,0.9873176906333628,0.9873176906333628,0.9873176906333628,0.979988777672142,0.9873176906333628,0.0043535216823393,0.0126823093666372,1.0,1,6,6,1,1,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.571428571428571,critical,0.22,0.4599999999999999,0.92,1-3d,0.993467825778344,0.0058696928586784,0.993467825778344,0.0006624813629775,47.83638971522196,0.0058696928586784,0.9993375186370226,0.6681815767109078,301.0,301.0,38.0,18.0,7.5,2.0045447301327233,0.25,0.725,9.601458474933098,11.571428571428571,0.0,,0.0,,87.6524,urgent,risk=critical|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,best_priority_engine_v1
manufacturer 2,26,2019-11-13 12:00:00,2019-11-13 18:00:00,substation_26.csv,SH + DHW,autumn,pre_fault,Incorrect setting of the differential pressure regulator,22.0,39.0,1-3d,0.4814027755108631,0.4814027755108631,0.4069658669842404,82.09152013360023,0.7595786735903909,0.2347184885346782,0,0,0,0,0.7749257562740886,0.297418451006491,0.5218468844822619,0,0,0,0,0.7767819495311055,0.2727455270763847,0.5096426456301034,0,0,0,0,0.7595786735903909,0.2347184885346782,0.4814027755108631,0,0,0,0,0.7953421783537649,0.4058219177145852,0.5888964402149997,0,0,0,0,0,0,0,0,0,0,0.5,1,0.234718488534676,0,0.7359645490911926,0,2.858669135405024,1,1,7.1197705,8.226853,7.674050211906433,0.7251943,0.7907802,0,0,0,0,0,0,0,0,1,0.9573938732160964,0.9573938732160964,0.9928736178170235,0.977990479413899,0.9953642745543756,-0.0232364169882389,0.0426061267839036,1.0,1,6,6,1,1,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.571428571428571,critical,0.22,0.92,0.92,1-3d,0.9838744740328372,0.0148042653865352,0.9838744740328372,0.0013212605806273,47.562177207889896,0.0148042653865352,0.9986787394193726,0.6707205814084269,301.0,301.0,38.0,18.0,7.5,2.012161744225281,0.0,0.725,9.840849014271228,11.571428571428571,0.0,,0.0,,87.6494,urgent,risk=critical|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,best_priority_engine_v1
manufacturer 2,28,2019-11-09 00:00:00,2019-11-09 06:00:00,substation_28.csv,SH with buffer tank,autumn,pre_fault,Differential pressure regulator jams when closed,23.0,51.21666666666667,1-3d,0.987997135588266,0.987997135588266,0.4447068415164623,394.54337305260987,0.8300200587306928,1.1280900150657365,1,0,0,0,0.771172913841222,0.0955061390213478,0.4130695231866886,0,0,0,0,0.8022179708690486,0.137399000788433,0.4498639167263223,0,0,0,0,0.8300200587306928,1.1280900150657365,0.987997135588266,1,0,0,0,0.8054584269164052,0.1996640455196669,0.4843874047761339,0,0,0,0,1,0,0,0,0,0,1.8,1,1.1280900150657158,1,2.27830610758784,1,462.7613638080807,1,2,6.4240155,6.4611044,6.45799708366394,0.56954414,0.62105316,0,0,0,0,0,0,0,0,1,0.9657707052710152,0.9657707052710152,0.9672165230268568,0.966486715876825,0.9672165230268568,-0.0007022140615877,0.0342292947289848,1.0,1,3,3,1,1,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.785714285714286,critical,0.22,0.4599999999999999,0.92,1-3d,0.9859444033404956,0.0118646877297874,0.9859444033404956,0.0021909089297169,47.73061668466726,0.0118646877297874,0.9978090910702828,0.6691609566234513,301.0,301.0,38.0,18.0,7.5,2.007482869870354,2.879971355882659,2.6100000000000003,9.773834357831879,6.785714285714286,0.0,,0.0,,87.557,urgent,risk=critical|leadtime=1-3d|anomaly_consensus=1|repeated_high_48h|risk_24h_persistent,best_priority_engine_v1
manufacturer 2,19,2018-12-26 18:00:00,2018-12-27 00:00:00,substation_19.csv,SH + DHW,winter,pre_fault,Leakage,29.0,33.016666666666666,1-3d,0.6250942756920348,0.6250942756920348,0.4916204506930018,127.90812889453518,0.9175816453957332,0.3657186836906418,0,0,0,0,0.7786428230307956,0.1395901390435593,0.4399449005175603,0,0,0,0,0.9063653027765308,0.3008381749921073,0.5854359250507863,0,0,0,0,0.9175816453957332,0.3657186836906418,0.6250942756920348,0,0,0,0,0.8681794878768863,0.3591689722506993,0.5984039145950072,0,0,0,0,0,0,0,0,0,0,0.5,1,0.3657186836906378,0,0.6897107218935361,0,1.40752482296363,1,1,5.5589786,8.889456,6.83202862739563,0.7836024,0.85447073,0,0,1,1,0,0,0,0,1,0.9870096762099884,0.9870096762099884,0.9926174392687128,0.985611578923114,0.9926174392687128,-0.0040176825264076,0.0129903237900115,1.0,1,6,6,1,1,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.571428571428571,critical,0.22,0.92,0.92,1-3d,0.9703103187275156,0.0286615715523723,0.9703103187275156,0.001028109720112,47.04220732396266,0.0286615715523723,0.998971890279888,0.675535117370716,853.9138888888889,853.9138888888889,38.0,18.0,7.5,2.0266053521121483,0.125,0.725,9.603922590320092,11.571428571428571,0.0,,0.0,,87.552,urgent,risk=critical|leadtime=1-3d|repeated_high_48h|risk_24h_persistent|risk_3d_persistent,best_priority_engine_v1
